transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date,normalised_supplier,is_credit_note
TXN002785,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Human Resources,78010.36,INR,CTR0005,ON_CONTRACT,,2025-12-22,skyroute travel,False
TXN002787,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,173897.18,INR,CTR0001,ON_CONTRACT,,2025-12-20,nexa technologies,False
TXN002790,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Human Resources,179196.99,INR,CTR0001,ON_CONTRACT,REQ00259,2025-10-01,nexa technologies,False
TXN002791,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Operations,89730.89,INR,CTR0002,ON_CONTRACT,,2025-04-22,cloudspan software,False
TXN002794,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Finance,65228.98,INR,CTR0001,ON_CONTRACT,,2026-03-14,nexa technologies,False
TXN002796,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,45613.66,INR,CTR0006,ON_CONTRACT,,2025-07-08,prime facility care,False
TXN002797,ERP_EXPORT,SUP0023,FleetBridge Cargo,Logistics & Freight,It,18065.77,INR,,OFF_CONTRACT,REQ00492,2025-04-10,fleetbridge cargo,False
TXN002798,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,It,80346.04,INR,CTR0002,ON_CONTRACT,REQ00647,2025-07-14,cloudspan software,False
TXN002802,ERP_EXPORT,SUP0009,Paperline Traders,Office Supplies,Finance,22881.67,INR,,OFF_CONTRACT,,2025-11-10,paperline traders,False
TXN002804,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Operations,115814.24,INR,CTR0002,ON_CONTRACT,,2026-02-26,cloudspan software,False
TXN002805,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Logistics,50759.69,INR,CTR0005,ON_CONTRACT,REQ00399,2025-09-03,skyroute travel,False
TXN002806,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,88139.25,INR,CTR0005,ON_CONTRACT,,2025-09-15,skyroute travel,False
TXN002808,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Finance,25418.73,INR,CTR0008,ON_CONTRACT,REQ00171,2026-03-26,transcore logistics,False
TXN002809,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,98919.52,INR,CTR0001,ON_CONTRACT,,2025-05-17,nexa technologies,False
TXN002810,ERP_EXPORT,SUP0006,Vertex Licensing,It Software & Licences,Marketing,90424.77,INR,,NO_CONTRACT,,2025-11-24,vertex licensing,False
TXN002812,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,48436.91,INR,CTR0006,ON_CONTRACT,REQ00599,2026-03-09,prime facility care,False
TXN002815,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,It,58902.08,INR,CTR0008,ON_CONTRACT,REQ00653,2025-04-25,transcore logistics,False
TXN002816,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Logistics,56297.61,INR,CTR0006,ON_CONTRACT,REQ00276,2025-11-28,prime facility care,False
TXN002817,ERP_EXPORT,SUP0013,Adept Partners,Professional Services,Marketing,144768.09,INR,,OFF_CONTRACT,REQ00895,2025-12-27,adept partners,False
TXN002819,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,12750.19,INR,CTR0008,ON_CONTRACT,REQ00237,2025-12-07,transcore logistics,False
TXN002820,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Operations,80339.55,INR,CTR0001,ON_CONTRACT,REQ00895,2025-05-06,nexa technologies,False
TXN002823,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,R&D,531991.0,INR,CTR0008,ON_CONTRACT,REQ00701,2025-05-03,transcore logistics,False
TXN002824,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,23324.55,INR,CTR0006,ON_CONTRACT,REQ00852,2026-03-05,prime facility care,False
TXN002825,ERP_EXPORT,SUP0013,Adept Partners,Professional Services,It,107550.7,INR,,OFF_CONTRACT,REQ00579,2025-05-25,adept partners,False
TXN002826,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,60882.53,INR,CTR0006,ON_CONTRACT,REQ00391,2025-12-11,prime facility care,False
TXN002829,ERP_EXPORT,SUP0015,Voyager Corporate Travel,Travel,Finance,43153.57,INR,,OFF_CONTRACT,REQ00602,2026-01-20,voyager corporate travel,False
TXN002830,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Finance,29521.31,INR,CTR0001,ON_CONTRACT,REQ00592,2025-04-09,nexa technologies,False
TXN002832,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Human Resources,62319.59,INR,CTR0005,ON_CONTRACT,,2025-12-20,skyroute travel,False
TXN002836,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Logistics,23149.21,INR,CTR0003,ON_CONTRACT,,2026-02-06,orion office supplies,False
TXN002837,ERP_EXPORT,SUP0006,Vertex Licensing,It Software & Licences,Operations,119291.78,INR,,NO_CONTRACT,,2025-11-18,vertex licensing,False
TXN002840,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,72041.37,INR,CTR0007,ON_CONTRACT,,2025-07-17,lumen creative,False
TXN002841,ERP_EXPORT,SUP0018,Urban Upkeep,Facilities Maintenance,Facilities,33547.49,INR,,OFF_CONTRACT,,2026-02-07,urban upkeep,False
TXN002842,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Finance,74603.99,INR,CTR0008,ON_CONTRACT,,2025-04-12,transcore logistics,False
TXN002843,ERP_EXPORT,SUP0027,Orion Office Supplies Ltd,Office Supplies,It,23123.81,INR,,OFF_CONTRACT,REQ00152,2026-01-12,orion office supplies,False
TXN002844,ERP_EXPORT,SUP0021,Pulse Marketing Co,Marketing Services,Finance,153130.0,INR,,OFF_CONTRACT,REQ00849,2026-03-03,pulse marketing,False
TXN002851,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Finance,17102.51,INR,CTR0003,ON_CONTRACT,REQ00614,2025-10-23,orion office supplies,False
TXN002852,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,It,90483.77,INR,CTR0004,ON_CONTRACT,,2026-02-15,sterling advisory,False
TXN002854,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Finance,88213.84,INR,CTR0008,ON_CONTRACT,,2025-10-10,transcore logistics,False
TXN002855,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Finance,61378.77,INR,CTR0004,ON_CONTRACT,REQ00899,2025-05-30,sterling advisory,False
TXN002856,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,It,68125.58,INR,CTR0002,ON_CONTRACT,,2025-12-17,cloudspan software,False
TXN002857,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,It,86379.08,INR,CTR0004,ON_CONTRACT,,2026-01-04,sterling advisory,False
TXN002858,ERP_EXPORT,SUP0021,Pulse Marketing Co,Marketing Services,It,25450.19,INR,,OFF_CONTRACT,REQ00256,2025-08-30,pulse marketing,False
TXN002859,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,2828.43,INR,CTR0003,ON_CONTRACT,REQ00837,2026-03-27,orion office supplies,False
TXN002862,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,It,26948.72,INR,CTR0006,ON_CONTRACT,REQ00220,2025-04-05,prime facility care,False
TXN002863,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,R&D,85937.65,INR,CTR0005,ON_CONTRACT,REQ00878,2025-12-17,skyroute travel,False
TXN002864,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Human Resources,76070.34,INR,CTR0002,ON_CONTRACT,REQ00542,2026-01-22,cloudspan software,False
TXN002866,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,It,114913.77,INR,CTR0001,ON_CONTRACT,,2025-06-28,nexa technologies,False
TXN002869,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,35447.17,INR,CTR0008,ON_CONTRACT,REQ00436,2026-01-09,transcore logistics,False
TXN002871,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Facilities,227759.8,INR,CTR0004,ON_CONTRACT,REQ00211,2026-01-06,sterling advisory,False
TXN002873,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,86082.33,INR,CTR0008,ON_CONTRACT,,2026-02-04,transcore logistics,False
TXN002874,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Finance,90014.44,INR,CTR0001,ON_CONTRACT,REQ00846,2026-02-21,nexa technologies,False
TXN002875,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,R&D,129251.17,INR,CTR0007,ON_CONTRACT,REQ00271,2025-06-25,lumen creative,False
TXN002877,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,39852.39,INR,CTR0006,ON_CONTRACT,,2025-05-04,prime facility care,False
TXN002881,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,39519.87,INR,CTR0008,ON_CONTRACT,,2026-01-20,transcore logistics,False
TXN002882,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Facilities,139704.23,INR,CTR0007,ON_CONTRACT,,2025-08-31,lumen creative,False
TXN002883,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Operations,6762.74,INR,CTR0003,ON_CONTRACT,REQ00103,2025-05-26,orion office supplies,False
TXN002884,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,36029.53,INR,CTR0001,ON_CONTRACT,REQ00391,2025-07-20,nexa technologies,False
TXN002885,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,35696.18,INR,CTR0001,ON_CONTRACT,REQ00669,2025-06-26,nexa technologies,False
TXN002888,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Finance,88458.87,INR,CTR0001,ON_CONTRACT,REQ00099,2025-12-10,nexa technologies,False
TXN002891,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,R&D,9640.39,INR,CTR0003,ON_CONTRACT,,2025-12-17,orion office supplies,False
TXN002892,ERP_EXPORT,SUP0023,FleetBridge Cargo,Logistics & Freight,Marketing,69570.3,INR,,OFF_CONTRACT,REQ00824,2025-08-08,fleetbridge cargo,False
TXN002894,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Facilities,83738.32,INR,CTR0002,ON_CONTRACT,REQ00007,2025-11-19,cloudspan software,False
TXN002895,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Marketing,20430.8,INR,CTR0005,ON_CONTRACT,,2025-09-02,skyroute travel,False
TXN002896,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Marketing,79822.41,INR,CTR0005,ON_CONTRACT,REQ00407,2025-04-08,skyroute travel,False
TXN002897,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,14399.17,INR,CTR0003,ON_CONTRACT,,2025-06-12,orion office supplies,False
TXN002898,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Logistics,68783.23,INR,CTR0001,ON_CONTRACT,,2025-11-29,nexa technologies,False
TXN002899,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Marketing,11780.25,INR,CTR0003,ON_CONTRACT,REQ00641,2025-09-28,orion office supplies,False
TXN002902,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,55932.81,INR,CTR0006,ON_CONTRACT,REQ00109,2025-05-25,prime facility care,False
TXN002904,ERP_EXPORT,SUP0021,Pulse Marketing Co,Marketing Services,R&D,78319.22,INR,,OFF_CONTRACT,REQ00570,2025-11-06,pulse marketing,False
TXN002905,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,It,93151.43,INR,CTR0007,ON_CONTRACT,,2025-12-13,lumen creative,False
TXN002906,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,12480.02,INR,CTR0005,ON_CONTRACT,REQ00674,2026-01-11,skyroute travel,False
TXN002907,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Logistics,117173.21,INR,CTR0002,ON_CONTRACT,REQ00867,2026-01-16,cloudspan software,False
TXN002908,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,It,7200.88,INR,CTR0003,ON_CONTRACT,REQ00755,2025-12-27,orion office supplies,False
TXN002910,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,R&D,103827.93,INR,CTR0004,ON_CONTRACT,REQ00041,2025-12-15,sterling advisory,False
TXN002911,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,R&D,7299.58,INR,CTR0003,ON_CONTRACT,REQ00443,2025-07-05,orion office supplies,False
TXN002912,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Facilities,2033.9,INR,CTR0003,ON_CONTRACT,,2025-07-12,orion office supplies,False
TXN002914,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,174861.05,INR,CTR0001,ON_CONTRACT,REQ00299,2025-10-24,nexa technologies,False
TXN002915,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,It,30616.36,INR,CTR0008,ON_CONTRACT,REQ00534,2026-01-18,transcore logistics,False
TXN002916,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,It,84619.96,INR,CTR0002,ON_CONTRACT,REQ00877,2025-05-18,cloudspan software,False
TXN002918,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Finance,82419.31,INR,CTR0008,ON_CONTRACT,REQ00863,2025-05-13,transcore logistics,False
TXN002919,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,79168.09,INR,CTR0007,ON_CONTRACT,REQ00024,2026-01-31,lumen creative,False
TXN002920,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Facilities,32840.33,INR,CTR0005,ON_CONTRACT,,2025-08-04,skyroute travel,False
TXN002921,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,38999.5,INR,CTR0008,ON_CONTRACT,REQ00679,2026-02-04,transcore logistics,False
TXN002922,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Marketing,52757.28,INR,CTR0006,ON_CONTRACT,,2025-09-06,prime facility care,False
TXN002924,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Finance,22892.35,INR,CTR0005,ON_CONTRACT,REQ00589,2026-02-05,skyroute travel,False
TXN002926,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,It,86861.04,INR,CTR0008,ON_CONTRACT,,2025-08-15,transcore logistics,False
TXN002928,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,24651.74,INR,CTR0003,ON_CONTRACT,,2025-06-16,orion office supplies,False
TXN002929,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Facilities,125594.76,INR,CTR0007,ON_CONTRACT,REQ00706,2025-09-14,lumen creative,False
TXN002932,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Facilities,127457.21,INR,CTR0001,ON_CONTRACT,,2026-01-12,nexa technologies,False
TXN002933,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Facilities,3804.48,INR,CTR0003,ON_CONTRACT,,2025-05-06,orion office supplies,False
TXN002934,ERP_EXPORT,SUP0010,Kanban Stationers,Office Supplies,It,14523.43,INR,,OFF_CONTRACT,REQ00888,2025-10-21,kanban stationers,False
TXN002935,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Marketing,89478.69,INR,CTR0002,ON_CONTRACT,REQ00271,2025-11-05,cloudspan software,False
TXN002936,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,43424.98,INR,CTR0007,ON_CONTRACT,REQ00470,2025-05-15,lumen creative,False
TXN002938,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,It,101728.19,INR,CTR0007,ON_CONTRACT,,2025-08-14,lumen creative,False
TXN002940,ERP_EXPORT,SUP0027,Orion Office Supplies Ltd,Office Supplies,Operations,2975.71,INR,,OFF_CONTRACT,,2025-09-01,orion office supplies,False
TXN002941,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Facilities,57145.66,INR,CTR0007,ON_CONTRACT,REQ00008,2025-10-05,lumen creative,False
TXN002943,ERP_EXPORT,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,36614.47,INR,,OFF_CONTRACT,REQ00420,2025-12-30,fleetbridge cargo,False
TXN002944,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Facilities,18431.76,INR,CTR0003,ON_CONTRACT,,2025-06-04,orion office supplies,False
TXN002945,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,74997.44,INR,CTR0008,ON_CONTRACT,,2025-12-17,transcore logistics,False
TXN002950,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,23457.27,INR,CTR0003,ON_CONTRACT,,2025-09-05,orion office supplies,True
TXN002951,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,153263.48,INR,CTR0001,ON_CONTRACT,REQ00114,2025-06-17,nexa technologies,False
TXN002953,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,18429.51,INR,CTR0003,ON_CONTRACT,,2026-02-24,orion office supplies,False
TXN002955,ERP_EXPORT,SUP0004,Arcadia IT Traders,It Hardware,Operations,167754.15,INR,,NO_CONTRACT,REQ00601,2025-08-26,arcadia it traders,False
TXN002956,ERP_EXPORT,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,R&D,17975.69,INR,,OFF_CONTRACT,REQ00415,2025-10-25,orion office supplies,False
TXN002957,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Facilities,67776.45,INR,CTR0005,ON_CONTRACT,,2025-04-23,skyroute travel,False
TXN002959,ERP_EXPORT,SUP0005,CLOUDSPAN SOFTWARE,It Software & Licences,It,43777.52,INR,CTR0002,ON_CONTRACT,REQ00412,2025-04-27,cloudspan software,False
TXN002962,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,It,51260.9,INR,CTR0002,ON_CONTRACT,REQ00827,2025-08-20,cloudspan software,False
TXN002963,ERP_EXPORT,SUP0002,Zenith Computing,It Hardware,Logistics,77019.62,INR,,NO_CONTRACT,,2025-08-02,zenith computing,False
TXN002966,ERP_EXPORT,SUP0003,BluePeak Systems,It Hardware,Human Resources,133681.33,INR,,NO_CONTRACT,,2026-02-20,bluepeak systems,False
TXN002968,ERP_EXPORT,SUP0012,Cobalt Consulting,Professional Services,Marketing,158035.29,INR,,OFF_CONTRACT,,2025-04-12,cobalt consulting,False
TXN002969,ERP_EXPORT,SUP0023,FleetBridge Cargo,Logistics & Freight,It,90608.53,INR,,OFF_CONTRACT,REQ00799,2025-11-26,fleetbridge cargo,False
TXN002970,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,R&D,101920.11,INR,CTR0001,ON_CONTRACT,REQ00029,2026-01-08,nexa technologies,False
TXN002972,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Facilities,42824.95,INR,CTR0007,ON_CONTRACT,REQ00497,2025-09-21,lumen creative,False
TXN002974,ERP_EXPORT,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Finance,18892.21,INR,,OFF_CONTRACT,,2025-11-25,orion office supplies,False
TXN002976,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,It,2579.45,INR,CTR0003,ON_CONTRACT,,2025-10-14,orion office supplies,False
TXN002979,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Facilities,18185.09,INR,CTR0003,ON_CONTRACT,,2025-08-31,orion office supplies,False
TXN002980,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,It,24315.91,INR,CTR0003,ON_CONTRACT,REQ00373,2025-04-24,orion office supplies,False
TXN002981,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,43888.23,INR,CTR0005,ON_CONTRACT,,2026-03-22,skyroute travel,False
TXN002983,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Facilities,89011.46,INR,CTR0002,ON_CONTRACT,,2026-02-02,cloudspan software,False
TXN002985,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,R&D,96500.24,INR,CTR0007,ON_CONTRACT,,2025-10-24,lumen creative,False
TXN002987,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Facilities,20425.22,INR,CTR0002,ON_CONTRACT,,2025-08-20,cloudspan software,False
TXN002989,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,120583.55,INR,CTR0007,ON_CONTRACT,,2025-09-12,lumen creative,False
TXN002991,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Logistics,33821.84,INR,CTR0002,ON_CONTRACT,REQ00350,2025-10-03,cloudspan software,False
TXN002994,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Marketing,40517.4,INR,CTR0005,ON_CONTRACT,REQ00067,2025-11-13,skyroute travel,False
TXN002995,ERP_EXPORT,SUP0005,Cloudspan Software,It Software & Licences,Logistics,28830.08,INR,CTR0002,ON_CONTRACT,REQ00394,2025-08-13,cloudspan software,False
TXN002999,ERP_EXPORT,SUP0020,BrightArc Media,Marketing Services,Human Resources,60606.37,INR,,OFF_CONTRACT,,2025-11-16,brightarc media,False
TXN003000,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Logistics,141997.96,INR,CTR0007,ON_CONTRACT,,2025-10-11,lumen creative,False
TXN003004,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Finance,16372.1,INR,CTR0003,ON_CONTRACT,,2025-08-11,orion office supplies,False
TXN003005,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,Marketing,113620.63,INR,CTR0001,ON_CONTRACT,REQ00592,2025-11-01,nexa technologies,False
TXN003006,ERP_EXPORT,SUP0006,Vertex Licensing,It Software & Licences,Logistics,102447.19,INR,,NO_CONTRACT,REQ00264,2025-04-05,vertex licensing,False
TXN003009,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,63269.63,INR,CTR0005,ON_CONTRACT,,2025-06-06,skyroute travel,False
TXN003010,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,16302.37,INR,CTR0008,ON_CONTRACT,REQ00659,2025-06-15,transcore logistics,False
TXN003012,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,35873.52,INR,CTR0008,ON_CONTRACT,REQ00169,2025-04-30,transcore logistics,False
TXN003014,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Finance,69414.19,INR,CTR0007,ON_CONTRACT,REQ00107,2025-11-04,lumen creative,False
TXN003017,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,It,72814.02,INR,CTR0008,ON_CONTRACT,,2025-11-17,transcore logistics,False
TXN003019,ERP_EXPORT,SUP0025,NEXA TECHNOLOGIES PVT. LTD.,It Hardware,It,35594.75,INR,,NO_CONTRACT,REQ00204,2025-07-16,nexa technologies,False
TXN003020,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,20026.48,INR,CTR0003,ON_CONTRACT,,2025-10-10,orion office supplies,False
TXN003021,ERP_EXPORT,SUP0012,Cobalt Consulting,Professional Services,Human Resources,100009.25,INR,,OFF_CONTRACT,,2025-11-08,cobalt consulting,False
TXN003022,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,It,130881.04,INR,CTR0004,ON_CONTRACT,,2025-09-14,sterling advisory,False
TXN003031,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,It Hardware,It,55843.78,INR,CTR0001,ON_CONTRACT,,2025-06-28,nexa technologies,False
TXN003032,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Operations,11621.68,INR,CTR0003,ON_CONTRACT,REQ00172,2025-08-04,orion office supplies,False
TXN003033,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,55056.39,INR,CTR0006,ON_CONTRACT,,2025-09-17,prime facility care,False
